PID,Day,Type,Question,ThreatStimuli,NeutralStimuli,Probe,ThreatPosition,ProbePosition,ProbeSelected,Response,ResponseTime,created_at
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
RR23111,0,Q&A,"Is the sky blue?",None,None,None,None,None,None,yes,None,"17-10-2020  05:57:54"
